countrynum,statenum,statename,Route,routename,latitude,longitude,Year,Aou,family,SpeciesTotal
840,17,COLORADO,44,BETHUNE,39.3883077,-102.4274519,2010,3310,Accipitridae,3
840,17,COLORADO,44,BETHUNE,39.3883077,-102.4274519,2010,3480,Accipitridae,2
840,17,COLORADO,47,DOYLEVILLE,38.5112521,-106.5542061,2010,3330,Accipitridae,1
840,17,COLORADO,47,DOYLEVILLE,38.5112521,-106.5542061,2010,3370,Accipitridae,1
840,17,COLORADO,47,DOYLEVILLE,38.5112521,-106.5542061,2010,3490,Accipitridae,1
840,17,COLORADO,49,EDISON,38.6945177,-104.0715939,2010,3310,Accipitridae,2
840,17,COLORADO,49,EDISON,38.6945177,-104.0715939,2010,3370,Accipitridae,4
840,17,COLORADO,49,EDISON,38.6945177,-104.0715939,2010,3420,Accipitridae,3
840,17,COLORADO,50,CROWLEY,38.1746667,-103.9489359,2010,3370,Accipitridae,4
840,17,COLORADO,50,CROWLEY,38.1746667,-103.9489359,2010,3420,Accipitridae,8
840,17,COLORADO,50,CROWLEY,38.1746667,-103.9489359,2010,3480,Accipitridae,1
840,17,COLORADO,51,CHEYENNE,38.6933497,-102.5906749,2010,3310,Accipitridae,1
840,17,COLORADO,51,CHEYENNE,38.6933497,-102.5906749,2010,3420,Accipitridae,1
840,17,COLORADO,52,DOLORES RIV,37.7907487,-108.0204389,2010,3370,Accipitridae,1
840,17,COLORADO,55,ALAMOSA,37.1810849,-105.7459646,2010,3370,Accipitridae,3
840,17,COLORADO,55,ALAMOSA,37.1810849,-105.7459646,2010,3420,Accipitridae,2
840,17,COLORADO,125,SAN LUIS,37.2872957,-105.5525819,2010,3370,Accipitridae,3
840,17,COLORADO,125,SAN LUIS,37.2872957,-105.5525819,2010,3420,Accipitridae,4
840,17,COLORADO,153,RIO GRNDS RS,37.7792747,-107.0036239,2010,3370,Accipitridae,1
840,17,COLORADO,202,DUNCKLEY PAS,40.2101727,-107.0331404,2010,3370,Accipitridae,3
840,17,COLORADO,203,BUFFALO PARK,40.1331937,-106.4907839,2010,3330,Accipitridae,2
840,17,COLORADO,203,BUFFALO PARK,40.1331937,-106.4907839,2010,3340,Accipitridae,1
840,17,COLORADO,205,GROVER,40.8566157,-104.5420149,2010,3310,Accipitridae,2
840,17,COLORADO,205,GROVER,40.8566157,-104.5420149,2010,3420,Accipitridae,9
840,17,COLORADO,205,GROVER,40.8566157,-104.5420149,2010,3480,Accipitridae,1
840,17,COLORADO,206,STONEHAM,40.5807997,-103.6580889,2010,3370,Accipitridae,4
840,17,COLORADO,206,STONEHAM,40.5807997,-103.6580889,2010,3420,Accipitridae,5
840,17,COLORADO,206,STONEHAM,40.5807997,-103.6580889,2010,3480,Accipitridae,3
840,17,COLORADO,207,AMHERST,40.6141447,-102.0845649,2010,3370,Accipitridae,3
840,17,COLORADO,207,AMHERST,40.6141447,-102.0845649,2010,3420,Accipitridae,5
840,17,COLORADO,208,DE BEQUE,39.5130367,-108.4622799,2010,3370,Accipitridae,1
840,17,COLORADO,209,FLATTOPS,39.6468148,-107.6169662,2010,3420,Accipitridae,1
840,17,COLORADO,213,LIMON,39.373985,-103.7867237,2010,3310,Accipitridae,5
840,17,COLORADO,213,LIMON,39.373985,-103.7867237,2010,3420,Accipitridae,3
840,17,COLORADO,217,TINCUP,38.7474207,-106.431206,2010,3370,Accipitridae,4
840,17,COLORADO,217,TINCUP,38.7474207,-106.431206,2010,3420,Accipitridae,1
840,17,COLORADO,218,WET MTNS.,38.3674037,-105.2290729,2010,3370,Accipitridae,2
840,17,COLORADO,220,HASWELL,38.1719747,-103.2345199,2010,3310,Accipitridae,2
840,17,COLORADO,220,HASWELL,38.1719747,-103.2345199,2010,3370,Accipitridae,1
840,17,COLORADO,220,HASWELL,38.1719747,-103.2345199,2010,3420,Accipitridae,2
840,17,COLORADO,220,HASWELL,38.1719747,-103.2345199,2010,3480,Accipitridae,4
840,17,COLORADO,221,NEEGRANDE,38.2958688,-102.7381166,2010,3370,Accipitridae,3
840,17,COLORADO,221,NEEGRANDE,38.2958688,-102.7381166,2010,3420,Accipitridae,2
840,17,COLORADO,221,NEEGRANDE,38.2958688,-102.7381166,2010,3480,Accipitridae,3
840,17,COLORADO,222,GROUNDHOG RS,37.7801857,-108.0888449,2010,3370,Accipitridae,1
840,17,COLORADO,223,PIEDRA,37.2329382,-107.183624,2010,3330,Accipitridae,1
840,17,COLORADO,223,PIEDRA,37.2329382,-107.183624,2010,3370,Accipitridae,1
840,17,COLORADO,225,MOSCA,37.6909727,-105.927905,2010,3420,Accipitridae,5
840,17,COLORADO,227,NINAVIEW,37.5201847,-103.1112899,2010,3420,Accipitridae,1
840,17,COLORADO,228,EDLER,37.1640087,-102.2766499,2010,3420,Accipitridae,7
840,17,COLORADO,301,DINOSAUR,40.2777657,-108.5596319,2010,3310,Accipitridae,1
840,17,COLORADO,301,DINOSAUR,40.2777657,-108.5596319,2010,3370,Accipitridae,1
840,17,COLORADO,301,DINOSAUR,40.2777657,-108.5596319,2010,3490,Accipitridae,1
840,17,COLORADO,302,LAY,40.6681037,-107.8616029,2010,3370,Accipitridae,3
840,17,COLORADO,303,STEAMBOAT L.,40.6746076,-106.9331855,2010,3330,Accipitridae,1
840,17,COLORADO,305,NUNN,40.8627005,-104.6390073,2010,3370,Accipitridae,10
840,17,COLORADO,305,NUNN,40.8627005,-104.6390073,2010,3420,Accipitridae,9
840,17,COLORADO,305,NUNN,40.8627005,-104.6390073,2010,3451,Accipitridae,1
840,17,COLORADO,305,NUNN,40.8627005,-104.6390073,2010,3480,Accipitridae,2
840,17,COLORADO,305,NUNN,40.8627005,-104.6390073,2010,3490,Accipitridae,1
840,17,COLORADO,306,FORT MORGAN,40.3492697,-103.7997669,2010,3370,Accipitridae,1
840,17,COLORADO,306,FORT MORGAN,40.3492697,-103.7997669,2010,3420,Accipitridae,1
840,17,COLORADO,307,JULESBURG,40.9679121,-102.3257889,2010,3370,Accipitridae,6
840,17,COLORADO,307,JULESBURG,40.9679121,-102.3257889,2010,3420,Accipitridae,1
840,17,COLORADO,308,BAXTER PASS,39.4433277,-108.9548949,2010,3370,Accipitridae,1
840,17,COLORADO,309,RAGGED MTN.,39.0799673,-107.3678337,2010,3320,Accipitridae,1
840,17,COLORADO,309,RAGGED MTN.,39.0799673,-107.3678337,2010,3370,Accipitridae,1
840,17,COLORADO,309,RAGGED MTN.,39.0799673,-107.3678337,2010,3420,Accipitridae,1
840,17,COLORADO,312,BENNETT,39.7238537,-104.3773535,2010,3370,Accipitridae,1
840,17,COLORADO,312,BENNETT,39.7238537,-104.3773535,2010,3420,Accipitridae,1
840,17,COLORADO,315,BASIN,38.0687767,-108.4608309,2010,3370,Accipitridae,1
840,17,COLORADO,319,ELLICOTT,38.5495769,-104.4588733,2010,3370,Accipitridae,4
840,17,COLORADO,319,ELLICOTT,38.5495769,-104.4588733,2010,3420,Accipitridae,14
840,17,COLORADO,319,ELLICOTT,38.5495769,-104.4588733,2010,3480,Accipitridae,1
840,17,COLORADO,320,KARVAL,38.7624107,-103.3489149,2010,3420,Accipitridae,5
840,17,COLORADO,321,SHERIDAN LAK,38.2460697,-102.2107619,2010,3310,Accipitridae,3
840,17,COLORADO,321,SHERIDAN LAK,38.2460697,-102.2107619,2010,3420,Accipitridae,1
840,17,COLORADO,327,TIMPAS,37.95117,-103.8764488,2010,3480,Accipitridae,3
840,17,COLORADO,327,TIMPAS,37.95117,-103.8764488,2010,3490,Accipitridae,1
840,17,COLORADO,328,PRITCHETT,37.2067937,-102.8682559,2010,3420,Accipitridae,16
840,17,COLORADO,328,PRITCHETT,37.2067937,-102.8682559,2010,3480,Accipitridae,2
840,17,COLORADO,351,ANGORA,40.2044442,-108.7539818,2010,3310,Accipitridae,2
840,17,COLORADO,352,YELLOWJACKET PASS,40.0522652,-107.8736167,2010,3310,Accipitridae,1
840,17,COLORADO,359,RIFLE FALLS,39.7578337,-107.6922689,2010,3320,Accipitridae,1
840,17,COLORADO,362,ELBERT,38.9999639,-104.7380455,2010,3370,Accipitridae,4
840,17,COLORADO,362,ELBERT,38.9999639,-104.7380455,2010,3420,Accipitridae,1
840,17,COLORADO,362,ELBERT,38.9999639,-104.7380455,2010,3490,Accipitridae,1
840,17,COLORADO,367,COCHETOPA PASS,38.0540197,-106.8645557,2010,3370,Accipitridae,3
840,17,COLORADO,367,COCHETOPA PASS,38.0540197,-106.8645557,2010,3490,Accipitridae,1
840,17,COLORADO,368,WESTCLIFFE,38.1502227,-105.5137559,2010,3370,Accipitridae,1
840,17,COLORADO,372,HAYCAMP MESA,37.4432477,-108.4743579,2010,3320,Accipitridae,2
840,17,COLORADO,372,HAYCAMP MESA,37.4432477,-108.4743579,2010,3330,Accipitridae,1
840,17,COLORADO,374,MOON PASS,37.8392179,-106.2560823,2010,3370,Accipitridae,2
840,17,COLORADO,410,WESTON PASS 2,39.1305537,-106.1788927,2010,3370,Accipitridae,2
840,17,COLORADO,412,PROSPECT VALLEY 2,39.9848652,-104.5086695,2010,3310,Accipitridae,2
840,17,COLORADO,412,PROSPECT VALLEY 2,39.9848652,-104.5086695,2010,3320,Accipitridae,1
840,17,COLORADO,412,PROSPECT VALLEY 2,39.9848652,-104.5086695,2010,3370,Accipitridae,3
840,17,COLORADO,412,PROSPECT VALLEY 2,39.9848652,-104.5086695,2010,3420,Accipitridae,6
840,17,COLORADO,412,PROSPECT VALLEY 2,39.9848652,-104.5086695,2010,3480,Accipitridae,1
840,17,COLORADO,419,DOYLE BRIDGE 2,38.0641056,-104.4189177,2010,3370,Accipitridae,3
840,17,COLORADO,419,DOYLE BRIDGE 2,38.0641056,-104.4189177,2010,3420,Accipitridae,1
840,17,COLORADO,422,Cortez 2,37.5166544,-108.46451,2010,3370,Accipitridae,4
840,17,COLORADO,422,Cortez 2,37.5166544,-108.46451,2010,3520,Accipitridae,1
840,17,COLORADO,425,MESITA,37.0988956,-105.5210119,2010,3420,Accipitridae,3
840,17,COLORADO,425,MESITA,37.0988956,-105.5210119,2010,3490,Accipitridae,1
840,17,COLORADO,453,Stillwater Pass 2,40.179928,-106.00812,2010,3370,Accipitridae,3
840,17,COLORADO,900,ARSENAL,39.8130827,-104.7986289,2010,3370,Accipitridae,7
840,17,COLORADO,900,ARSENAL,39.8130827,-104.7986289,2010,3420,Accipitridae,4
840,17,COLORADO,900,ARSENAL,39.8130827,-104.7986289,2010,3480,Accipitridae,1
840,17,COLORADO,901,ROCKPORT,40.8120627,-104.7912219,2010,3420,Accipitridae,21
840,17,COLORADO,901,ROCKPORT,40.8120627,-104.7912219,2010,3480,Accipitridae,10
840,17,COLORADO,901,ROCKPORT,40.8120627,-104.7912219,2010,3490,Accipitridae,2
840,17,COLORADO,903,MESAVERDE NP,37.2704067,-108.4824304,2010,3330,Accipitridae,1
840,17,COLORADO,903,MESAVERDE NP,37.2704067,-108.4824304,2010,3370,Accipitridae,2
840,18,CONNECTICUT,1,MYSTIC,41.3360007,-71.9642159,2010,3390,Accipitridae,1
840,18,CONNECTICUT,1,MYSTIC,41.3360007,-71.9642159,2010,3430,Accipitridae,1
840,18,CONNECTICUT,3,BUCKINGHAM,41.7026037,-72.5159969,2010,3370,Accipitridae,1
840,18,CONNECTICUT,4,UNCASVILLE,41.417728,-72.1530946,2010,3390,Accipitridae,2
840,18,CONNECTICUT,8,NO WOODBURY,41.5493443,-73.2167392,2010,3370,Accipitridae,1
840,18,CONNECTICUT,9,SHERMAN,41.5387127,-73.5009399,2010,3370,Accipitridae,1
840,18,CONNECTICUT,10,GREENWICH,41.0517897,-73.6169339,2010,3370,Accipitridae,1
840,18,CONNECTICUT,11,DANBURY,41.3362789,-73.5313225,2010,3370,Accipitridae,3
840,18,CONNECTICUT,11,DANBURY,41.3362789,-73.5313225,2010,3390,Accipitridae,1
840,18,CONNECTICUT,12,WARREN,41.7487967,-73.3502269,2010,3390,Accipitridae,1
840,18,CONNECTICUT,13,LONG HILL,41.2521947,-73.2470699,2010,3370,Accipitridae,2
840,18,CONNECTICUT,14,MID HADDAM,41.5651229,-72.5906625,2010,3390,Accipitridae,1
840,18,CONNECTICUT,15,SOUTHINGTON,41.5832977,-72.8512329,2010,3370,Accipitridae,1
840,18,CONNECTICUT,15,SOUTHINGTON,41.5832977,-72.8512329,2010,3390,Accipitridae,1
840,18,CONNECTICUT,102,NEW HARTFORD,41.8784917,-72.9574329,2010,3390,Accipitridae,1
840,21,DELAWARE,2,WILMINGTON,39.7518831,-75.5873207,2010,3370,Accipitridae,1
840,21,DELAWARE,3,HARRINGTON,38.9594417,-75.5366119,2010,3370,Accipitridae,2
840,21,DELAWARE,3,HARRINGTON,38.9594417,-75.5366119,2010,3520,Accipitridae,2
840,21,DELAWARE,4,FREDERICA,39.0287137,-75.4652999,2010,3370,Accipitridae,2
840,21,DELAWARE,10,MILTON,38.7480537,-75.2899489,2010,3370,Accipitridae,3
840,21,DELAWARE,105,BLACKBIRD,39.3705837,-75.6392639,2010,3370,Accipitridae,2
840,21,DELAWARE,105,BLACKBIRD,39.3705837,-75.6392639,2010,3520,Accipitridae,4
840,21,DELAWARE,109,GEORGETOWN,30.9422777,-88.3523559,2010,3370,Accipitridae,5
840,25,FLORIDA,1,OAK GROVE,33.3988807,-116.8011859,2010,3290,Accipitridae,1
840,25,FLORIDA,1,OAK GROVE,33.3988807,-116.8011859,2010,3390,Accipitridae,1
840,25,FLORIDA,3,MOSSY HEAD,30.5193157,-86.4809129,2010,3290,Accipitridae,2
840,25,FLORIDA,4,BLOUNTSTOWN,30.5288404,-85.1334541,2010,3270,Accipitridae,1
840,25,FLORIDA,4,BLOUNTSTOWN,30.5288404,-85.1334541,2010,3390,Accipitridae,2
840,25,FLORIDA,5,BROAD BRANCH,30.3372497,-85.2869789,2010,3370,Accipitridae,1
840,25,FLORIDA,5,BROAD BRANCH,30.3372497,-85.2869789,2010,3390,Accipitridae,4
840,25,FLORIDA,6,MICCOSUKEE,30.5950194,-84.0413094,2010,3390,Accipitridae,7
840,25,FLORIDA,6,MICCOSUKEE,30.5950194,-84.0413094,2010,3430,Accipitridae,1
840,25,FLORIDA,9,PORT ST JOE,29.7818335,-85.3003555,2010,3270,Accipitridae,1
840,25,FLORIDA,9,PORT ST JOE,29.7818335,-85.3003555,2010,3390,Accipitridae,1
840,25,FLORIDA,9,PORT ST JOE,29.7818335,-85.3003555,2010,3520,Accipitridae,2
840,25,FLORIDA,10,COVINGTON,30.2734632,-83.8569684,2010,3270,Accipitridae,3
840,25,FLORIDA,10,COVINGTON,30.2734632,-83.8569684,2010,3290,Accipitridae,4
840,25,FLORIDA,10,COVINGTON,30.2734632,-83.8569684,2010,3370,Accipitridae,3
840,25,FLORIDA,10,COVINGTON,30.2734632,-83.8569684,2010,3390,Accipitridae,12
840,25,FLORIDA,11,STEINHATCHEE,29.6686989,-83.3782062,2010,3270,Accipitridae,1
840,25,FLORIDA,11,STEINHATCHEE,29.6686989,-83.3782062,2010,3290,Accipitridae,1
840,25,FLORIDA,11,STEINHATCHEE,29.6686989,-83.3782062,2010,3390,Accipitridae,6
840,25,FLORIDA,12,BELMONT,30.5026237,-82.7337409,2010,3390,Accipitridae,2
840,25,FLORIDA,14,ROMEO,29.1916199,-82.394802,2010,3270,Accipitridae,2
840,25,FLORIDA,14,ROMEO,29.1916199,-82.394802,2010,3390,Accipitridae,1
840,25,FLORIDA,15,FT GADSDEN,29.9877641,-84.9762879,2010,3390,Accipitridae,4
840,25,FLORIDA,17,MYAKKA HEAD,27.4438745,-82.1186659,2010,3270,Accipitridae,4
840,25,FLORIDA,17,MYAKKA HEAD,27.4438745,-82.1186659,2010,3330,Accipitridae,1
840,25,FLORIDA,17,MYAKKA HEAD,27.4438745,-82.1186659,2010,3390,Accipitridae,19
840,25,FLORIDA,18,ST AUGUSTINE,29.8899427,-81.3438119,2010,3270,Accipitridae,1
840,25,FLORIDA,18,ST AUGUSTINE,29.8899427,-81.3438119,2010,3390,Accipitridae,3
840,25,FLORIDA,19,HILLIARD,30.7202649,-81.9062085,2010,3390,Accipitridae,1
840,25,FLORIDA,20,SAN ANTONIO,28.3266818,-82.3022052,2010,3270,Accipitridae,2
840,25,FLORIDA,20,SAN ANTONIO,28.3266818,-82.3022052,2010,3330,Accipitridae,2
840,25,FLORIDA,20,SAN ANTONIO,28.3266818,-82.3022052,2010,3370,Accipitridae,3
840,25,FLORIDA,20,SAN ANTONIO,28.3266818,-82.3022052,2010,3390,Accipitridae,6
840,25,FLORIDA,20,SAN ANTONIO,28.3266818,-82.3022052,2010,3520,Accipitridae,1
840,25,FLORIDA,21,BELMORE,29.8970697,-81.8343049,2010,3390,Accipitridae,4
840,25,FLORIDA,22,POLK CITY,28.1788407,-81.8605659,2010,3270,Accipitridae,5
840,25,FLORIDA,22,POLK CITY,28.1788407,-81.8605659,2010,3370,Accipitridae,1
840,25,FLORIDA,22,POLK CITY,28.1788407,-81.8605659,2010,3390,Accipitridae,6
840,25,FLORIDA,23,MABEL,28.5723877,-81.9816829,2010,3330,Accipitridae,1
840,25,FLORIDA,23,MABEL,28.5723877,-81.9816829,2010,3370,Accipitridae,2
840,25,FLORIDA,23,MABEL,28.5723877,-81.9816829,2010,3390,Accipitridae,5
840,25,FLORIDA,24,CHILDS,27.3232866,-81.4189503,2010,3390,Accipitridae,3
840,25,FLORIDA,25,SCOTTSMOOR,28.7481187,-80.8712309,2010,3390,Accipitridae,6
840,25,FLORIDA,25,SCOTTSMOOR,28.7481187,-80.8712309,2010,3520,Accipitridae,1
840,25,FLORIDA,26,SUNNILAND GR,26.2943143,-81.448561,2010,3270,Accipitridae,7
840,25,FLORIDA,26,SUNNILAND GR,26.2943143,-81.448561,2010,3390,Accipitridae,14
840,25,FLORIDA,27,FT LONESOME,27.6610372,-82.1462286,2010,3270,Accipitridae,9
840,25,FLORIDA,27,FT LONESOME,27.6610372,-82.1462286,2010,3330,Accipitridae,1
840,25,FLORIDA,27,FT LONESOME,27.6610372,-82.1462286,2010,3390,Accipitridae,2
840,25,FLORIDA,27,FT LONESOME,27.6610372,-82.1462286,2010,3520,Accipitridae,2
840,25,FLORIDA,28,PINECREST,25.7510497,-80.9676799,2010,3390,Accipitridae,15
840,25,FLORIDA,30,KENANSVILLE,27.9626301,-80.9673345,2010,3270,Accipitridae,10
840,25,FLORIDA,30,KENANSVILLE,27.9626301,-80.9673345,2010,3370,Accipitridae,1
840,25,FLORIDA,30,KENANSVILLE,27.9626301,-80.9673345,2010,3390,Accipitridae,5
840,25,FLORIDA,31,INDIANTOWN,26.9657323,-80.3854635,2010,3390,Accipitridae,8
840,25,FLORIDA,31,INDIANTOWN,26.9657323,-80.3854635,2010,3520,Accipitridae,1
840,25,FLORIDA,37,SANDERSON,30.2531989,-82.1623546,2010,3390,Accipitridae,1
840,25,FLORIDA,52,BLACKWATER,30.7209289,-86.7860494,2010,3390,Accipitridae,1
840,25,FLORIDA,53,DEFUNIAK SPR,30.7184797,-86.1160696,2010,3330,Accipitridae,1
840,25,FLORIDA,53,DEFUNIAK SPR,30.7184797,-86.1160696,2010,3390,Accipitridae,1
840,25,FLORIDA,54,BETTS,30.5335474,-85.2426415,2010,3370,Accipitridae,2
840,25,FLORIDA,54,BETTS,30.5335474,-85.2426415,2010,3390,Accipitridae,1
840,25,FLORIDA,54,BETTS,30.5335474,-85.2426415,2010,3430,Accipitridae,3
840,25,FLORIDA,55,MILLER XRDS,30.9498107,-85.7419899,2010,3290,Accipitridae,1
840,25,FLORIDA,55,MILLER XRDS,30.9498107,-85.7419899,2010,3390,Accipitridae,6
840,25,FLORIDA,55,MILLER XRDS,30.9498107,-85.7419899,2010,3430,Accipitridae,1
840,25,FLORIDA,56,HIXTOWN SWMP,30.2929508,-83.6676053,2010,3290,Accipitridae,1
840,25,FLORIDA,56,HIXTOWN SWMP,30.2929508,-83.6676053,2010,3390,Accipitridae,12
840,25,FLORIDA,57,BLOXHAM,30.387698,-84.6639032,2010,3390,Accipitridae,3
840,25,FLORIDA,61,PINETTA,30.5193097,-83.2158819,2010,3290,Accipitridae,4
840,25,FLORIDA,61,PINETTA,30.5193097,-83.2158819,2010,3370,Accipitridae,1
840,25,FLORIDA,61,PINETTA,30.5193097,-83.2158819,2010,3390,Accipitridae,7
840,25,FLORIDA,61,PINETTA,30.5193097,-83.2158819,2010,3430,Accipitridae,1
840,25,FLORIDA,62,ALLIGATOR PT,29.9468226,-84.340943,2010,3390,Accipitridae,2
840,25,FLORIDA,64,DEANVILLE,29.4080424,-81.1983453,2010,3270,Accipitridae,1
840,25,FLORIDA,64,DEANVILLE,29.4080424,-81.1983453,2010,3390,Accipitridae,5
840,25,FLORIDA,66,NOBLETON,28.6471072,-82.1719367,2010,3270,Accipitridae,2
840,25,FLORIDA,66,NOBLETON,28.6471072,-82.1719367,2010,3390,Accipitridae,2
840,25,FLORIDA,67,PENNYWASH CR,28.1011187,-80.8980039,2010,3270,Accipitridae,3
840,25,FLORIDA,67,PENNYWASH CR,28.1011187,-80.8980039,2010,3370,Accipitridae,1
840,25,FLORIDA,67,PENNYWASH CR,28.1011187,-80.8980039,2010,3390,Accipitridae,19
840,25,FLORIDA,68,WINTER GARDN,28.6901383,-81.5469756,2010,3330,Accipitridae,2
840,25,FLORIDA,68,WINTER GARDN,28.6901383,-81.5469756,2010,3390,Accipitridae,5
840,25,FLORIDA,68,WINTER GARDN,28.6901383,-81.5469756,2010,3520,Accipitridae,1
840,25,FLORIDA,69,KISSIMMEE,28.3225489,-81.3372759,2010,3270,Accipitridae,3
840,25,FLORIDA,69,KISSIMMEE,28.3225489,-81.3372759,2010,3330,Accipitridae,3
840,25,FLORIDA,69,KISSIMMEE,28.3225489,-81.3372759,2010,3370,Accipitridae,1
840,25,FLORIDA,69,KISSIMMEE,28.3225489,-81.3372759,2010,3390,Accipitridae,2
840,25,FLORIDA,73,ARBUCKLE,27.7611546,-81.4536353,2010,3270,Accipitridae,7
840,25,FLORIDA,73,ARBUCKLE,27.7611546,-81.4536353,2010,3390,Accipitridae,4
840,25,FLORIDA,73,ARBUCKLE,27.7611546,-81.4536353,2010,3520,Accipitridae,1
840,25,FLORIDA,74,ST LUCIE,27.2364427,-80.5471555,2010,3270,Accipitridae,7
840,25,FLORIDA,74,ST LUCIE,27.2364427,-80.5471555,2010,3300,Accipitridae,5
840,25,FLORIDA,74,ST LUCIE,27.2364427,-80.5471555,2010,3390,Accipitridae,4
840,25,FLORIDA,74,ST LUCIE,27.2364427,-80.5471555,2010,3520,Accipitridae,1
840,25,FLORIDA,79,HOMESTEAD,25.4912637,-80.5425082,2010,3270,Accipitridae,3
840,25,FLORIDA,79,HOMESTEAD,25.4912637,-80.5425082,2010,3390,Accipitridae,2
840,25,FLORIDA,81,DEVILS GARDN,26.5587549,-81.126711,2010,3390,Accipitridae,27
840,25,FLORIDA,81,DEVILS GARDN,26.5587549,-81.126711,2010,3520,Accipitridae,1
840,25,FLORIDA,82,PALMDALE,26.8751997,-81.3585199,2010,3270,Accipitridae,2
840,25,FLORIDA,82,PALMDALE,26.8751997,-81.3585199,2010,3390,Accipitridae,10
840,25,FLORIDA,84,CROSS CITY,29.6862263,-83.0674784,2010,3290,Accipitridae,3
840,25,FLORIDA,84,CROSS CITY,29.6862263,-83.0674784,2010,3390,Accipitridae,2
840,25,FLORIDA,85,ARIPEKA,28.2764097,-82.6352619,2010,3390,Accipitridae,2
840,25,FLORIDA,85,ARIPEKA,28.2764097,-82.6352619,2010,3520,Accipitridae,2
840,25,FLORIDA,85,ARIPEKA,28.2764097,-82.6352619,2010,3270,Accipitridae,1
840,25,FLORIDA,85,ARIPEKA,28.2764097,-82.6352619,2010,3390,Accipitridae,1
840,25,FLORIDA,86,ALVA,26.9459847,-81.7610009,2010,3270,Accipitridae,1
840,25,FLORIDA,86,ALVA,26.9459847,-81.7610009,2010,3390,Accipitridae,9
840,25,FLORIDA,87,WEAVER STN,25.9322682,-81.6570333,2010,3390,Accipitridae,3
840,25,FLORIDA,107,NEW HOPE,30.53685,-85.836483,2010,3290,Accipitridae,1
840,25,FLORIDA,107,NEW HOPE,30.53685,-85.836483,2010,3330,Accipitridae,2
840,25,FLORIDA,107,NEW HOPE,30.53685,-85.836483,2010,3390,Accipitridae,5
840,25,FLORIDA,108,BRISTOL,30.3242578,-85.0052085,2010,3270,Accipitridae,1
840,25,FLORIDA,108,BRISTOL,30.3242578,-85.0052085,2010,3290,Accipitridae,3
840,25,FLORIDA,108,BRISTOL,30.3242578,-85.0052085,2010,3390,Accipitridae,1
840,25,FLORIDA,113,ISLAND GROVE,29.4553574,-82.119094,2010,3390,Accipitridae,5
840,25,FLORIDA,113,ISLAND GROVE,29.4553574,-82.119094,2010,3520,Accipitridae,2
840,25,FLORIDA,116,CITRUS PARK,28.0402277,-82.5089729,2010,3330,Accipitridae,1
840,25,FLORIDA,116,CITRUS PARK,28.0402277,-82.5089729,2010,3370,Accipitridae,1
840,25,FLORIDA,116,CITRUS PARK,28.0402277,-82.5089729,2010,3390,Accipitridae,3
840,25,FLORIDA,129,LAKE BUFFUM,27.9007144,-81.7191254,2010,3270,Accipitridae,5
840,25,FLORIDA,129,LAKE BUFFUM,27.9007144,-81.7191254,2010,3390,Accipitridae,1
840,25,FLORIDA,132,PUNTA GORDA,26.9297114,-82.0333415,2010,3390,Accipitridae,3
840,25,FLORIDA,132,PUNTA GORDA,26.9297114,-82.0333415,2010,3520,Accipitridae,1
840,25,FLORIDA,135,FLAMINGO,25.1388716,-80.9335333,2010,3270,Accipitridae,3
840,25,FLORIDA,135,FLAMINGO,25.1388716,-80.9335333,2010,3390,Accipitridae,9
840,25,FLORIDA,151,Laurel Hill,30.965694,-86.455486,2010,3290,Accipitridae,1
840,25,FLORIDA,151,Laurel Hill,30.965694,-86.455486,2010,3390,Accipitridae,1
840,25,FLORIDA,159,Hildreth 2,30.018918,-82.810872,2010,3270,Accipitridae,5
840,25,FLORIDA,159,Hildreth 2,30.018918,-82.810872,2010,3370,Accipitridae,1
840,25,FLORIDA,159,Hildreth 2,30.018918,-82.810872,2010,3390,Accipitridae,1
840,25,FLORIDA,172,CREWSVILLE,27.4972377,-81.6004029,2010,3390,Accipitridae,13
840,25,FLORIDA,175,VERO BEACH,27.8610752,-80.4489977,2010,3390,Accipitridae,1
840,25,FLORIDA,176,SHAWANO 2,26.6850447,-80.3893099,2010,3390,Accipitridae,1
840,25,FLORIDA,178,REDLANDS,25.618989,-80.4147339,2010,3370,Accipitridae,1
840,25,FLORIDA,178,REDLANDS,25.618989,-80.4147339,2010,3390,Accipitridae,2
840,25,FLORIDA,180,CARD SOUND,25.3099469,-80.3928389,2010,3390,Accipitridae,1
840,25,FLORIDA,901,APALACHICOLA,30.2634445,-84.6552242,2010,3290,Accipitridae,2
840,25,FLORIDA,901,APALACHICOLA,30.2634445,-84.6552242,2010,3390,Accipitridae,8
840,25,FLORIDA,902,OSCEOLA,30.3790152,-82.3594866,2010,3270,Accipitridae,2
840,25,FLORIDA,902,OSCEOLA,30.3790152,-82.3594866,2010,3370,Accipitridae,1
840,25,FLORIDA,902,OSCEOLA,30.3790152,-82.3594866,2010,3390,Accipitridae,3
840,25,FLORIDA,903,OCALA,29.3967527,-81.8082819,2010,3370,Accipitridae,2
840,25,FLORIDA,904,LOVEDALE,30.9635097,-85.1179618,2010,3290,Accipitridae,1
840,25,FLORIDA,904,LOVEDALE,30.9635097,-85.1179618,2010,3390,Accipitridae,3
840,25,FLORIDA,905,CROOM,28.5817572,-82.1873953,2010,3270,Accipitridae,6
840,25,FLORIDA,905,CROOM,28.5817572,-82.1873953,2010,3370,Accipitridae,1
840,25,FLORIDA,905,CROOM,28.5817572,-82.1873953,2010,3390,Accipitridae,5
